,basis_ic_mean,basis_if_mean,basis_ic_pct_annual,basis_if_pct_annual,index_return_ic,index_return_if,icf_index_return_diff_win,icf_basis_annual_diff,icf_corr_win
basis_ic_mean,1.0,0.9599037412240536,0.9854877408534126,0.9684562666555827,-0.00294581051690277,0.005458245019029122,-0.06575922028976025,0.6661599764606383,-0.00951099162768799
basis_if_mean,0.9599037412240536,1.0,0.9274864697369622,0.9910017613754084,-0.00949418718236775,-0.0039558699747991215,0.07731047933834459,0.45474994134444874,-0.012558800576090077
basis_ic_pct_annual,0.9854877408534126,0.9274864697369622,1.0,0.95120753916313,0.01210760744640669,0.016175701042516522,-0.12005618691921675,0.7441851548391745,-0.0015375284156386266
basis_if_pct_annual,0.9684562666555827,0.9910017613754084,0.95120753916313,1.0,0.0020975666507732226,0.007999868403452168,0.051644471303189256,0.5017701321949275,-0.025290761995438348
index_return_ic,-0.00294581051690277,-0.00949418718236775,0.01210760744640669,0.0020975666507732226,1.0,0.8663122130901836,0.02609311725843617,0.029401784940398867,-0.0308324984874722
index_return_if,0.005458245019029122,-0.0039558699747991215,0.016175701042516522,0.007999868403452168,0.8663122130901836,1.0,-0.009505159374254182,0.028028675184642315,-0.047414601208107095
icf_index_return_diff_win,-0.06575922028976025,0.07731047933834459,-0.12005618691921675,0.051644471303189256,0.02609311725843617,-0.009505159374254182,1.0,-0.4483715597055552,-0.004888963486690927
icf_basis_annual_diff,0.6661599764606383,0.45474994134444874,0.7441851548391745,0.5017701321949275,0.029401784940398867,0.028028675184642315,-0.4483715597055552,1.0,0.050440775813010416
icf_corr_win,-0.00951099162768799,-0.012558800576090077,-0.0015375284156386266,-0.025290761995438348,-0.0308324984874722,-0.047414601208107095,-0.004888963486690927,0.050440775813010416,1.0
