tradeDate,basis_ic_mean,basis_if_mean,basis_ic_pct_annual,basis_if_pct_annual,index_return_ic,index_return_if,index_return_ic_win,index_return_if_win,icf_index_return_diff_win,icf_basis_annual_diff,icf_corr_win
2015-04-16,,,,,,,,,,,
2015-04-17,,,,,0.00864192841773408,0.018132837221052387,-0.16263473816283644,-0.2815125187249467,0.11887778056211026,,
2015-04-20,,,,,-0.017807438290528183,-0.016280138381000064,-0.1412839388919457,-0.27622810870847286,0.13494416981652715,,
2015-04-21,,,,,0.03420292588043147,0.02127618796865544,-0.10654474910435228,-0.24648791592780006,0.13994316682344776,,
2015-04-22,,,,,0.025644936452457728,0.025784180134499138,-0.14077435123976836,-0.2677309980924251,0.12695664685265676,,
2015-04-23,,,,,0.010430992390008957,0.0002278312792665512,-0.15027432560783222,-0.2812760761407943,0.1310017505329621,,
2015-04-24,,,,,0.0009972788378723434,-0.008100828646583973,-0.22549805662737696,-0.31113297508938537,0.08563491846200841,,
2015-04-27,,,,,0.011093946086260353,0.022071865906315116,-0.18970552780278685,-0.2883758525769576,0.09867032477417073,,
2015-04-28,,,,,-0.029387139864524812,-0.013766455254852254,-0.17613087955599863,-0.29728273661926197,0.12115185706326334,,
2015-04-29,,,,,0.01938048661018962,0.006824186152074109,-0.1399693979367754,-0.2784831042105743,0.13851370627379891,,
2015-04-30,,,,,0.004902267946738717,-0.005132190067953637,-0.15315199980117422,-0.28429970764935714,0.13114770784818292,,
2015-05-04,,,,,0.004806561656117932,0.00793702391490838,-0.18362100574685536,-0.2982637189124296,0.11464271316557423,,
2015-05-05,,,,,-0.0372443116570832,-0.040689372888010486,-0.17994039245496815,-0.30382436571712074,0.12388397326215259,,
2015-05-06,,,,,-0.014291184034778954,-0.009510277500718046,-0.14607837109032154,-0.26291643958196415,0.1168380684916426,,
2015-05-07,,,,,-0.022460051280715078,-0.018450290758870145,-0.15297544575954397,-0.26998747186528455,0.11701202610574057,,
2015-05-08,,,,,0.03698890901184794,0.01956314211053216,-0.13287226184267206,-0.2545537267554321,0.12168146491276002,,
2015-05-11,,,,,0.04260016614520851,0.028573897708527862,-0.12081232530702607,-0.22814195511112043,0.10732962980409436,,
2015-05-12,,,,,0.02166764457082231,0.012055730118093088,-0.16224881628458207,-0.2356005496207422,0.07335173333616013,,
2015-05-13,,,,,0.009020921978796047,-0.006123076095203417,-0.1607689141509488,-0.22434547841488298,0.06357656426393418,,
2015-05-14,,,,,-0.0013080611233726531,-0.0037497840995165985,-0.15685439105698482,-0.2059135043674482,0.04905911331046339,,
2015-05-15,,,,,-0.008032269605444241,-0.017881516345453565,-0.15141803603213544,-0.2040185755667827,0.05260053953464727,,
2015-05-18,,,,,0.018214901031158765,-0.009209636695777085,-0.12901331197453392,-0.18603062745572913,0.05701731548119521,,
2015-05-19,,,,,0.024544470167660648,0.03354579801231936,-0.147516399776765,-0.1868675166547923,0.03935111687802728,,
2015-05-20,,,,,0.01657429974122525,0.004996774095952219,-0.18718863782167725,-0.2334298398000097,0.04624120197833245,,
2015-05-21,,,,,0.03618959451239063,0.0179373081107599,-0.18390786069785095,-0.23366417527102368,0.04975631457317273,,
2015-05-22,,,,,0.01638896005760413,0.02254106744554976,-0.2290080678074856,-0.2531273035733677,0.024119235765882124,,
2015-05-25,,,,,0.0264336261243917,0.029484248691677525,-0.2616636018129307,-0.2871235648655491,0.025459963052618384,,
2015-05-26,,,,,0.032676110912843816,0.01930841600021954,-0.26295022767203124,-0.30075027198112914,0.03780004430909789,,
2015-05-27,,,,,0.011859702456159407,-0.0033698317592424083,-0.2843354447503131,-0.32021398607465484,0.03587854132434176,,
2015-05-28,,,,,-0.06178172682518778,-0.06940472899007921,-0.30418001414577306,-0.3224363018563429,0.018256287710569863,,
2015-05-29,,,,,0.009923919634395019,0.0014098426701942813,-0.23540907797542435,-0.2528839816924807,0.017474903717056373,,
2015-06-01,,,,,0.050997219069165795,0.04747281658679515,-0.22957191391214843,-0.246937168509805,0.01736525459765656,,
2015-06-02,,,,,0.03725300016514285,0.01673990672578119,-0.28668495112395437,-0.30029203244794533,0.013607081323990966,,
2015-06-03,,,,,0.008560221554806607,-0.0035476376934678393,-0.3892660063865392,-0.3723836730646235,-0.016882333321915688,,
2015-06-04,,,,,-0.0013287524624917774,0.007327870729774563,-0.39346016874956885,-0.36619117478850977,-0.027268993961059085,,
2015-06-05,,,,,0.01620212439803996,0.009437285093130883,-0.3873447957522881,-0.36645463563669467,-0.020890160115593415,,
2015-06-08,,,,,-0.01024598495318796,0.023280814875902157,-0.40867637255992617,-0.3402673671986165,-0.06840900536130967,,
2015-06-09,,,,,-0.0015586458590179254,-0.006801504215404268,-0.37644174011741294,-0.3562283607726707,-0.02021337934474221,,
2015-06-10,,,,,0.017489895881934968,-0.0015715328122829196,-0.3826847895982123,-0.3687375011728519,-0.01394728842536036,,
2015-06-11,,,,,0.014018794902944819,-0.00047476851217242495,-0.38819185273094686,-0.3644464747256491,-0.023745378005297746,,
2015-06-12,,,,,0.015677572242023607,0.005361933064116064,-0.428612383892781,-0.3816414570202612,-0.0469709268725198,,
2015-06-15,,,,,-0.01862023547104928,-0.021589862761271648,-0.44833204566077334,-0.3834442530070199,-0.06488779265375344,,
2015-06-16,,,,,-0.04079775857604267,-0.030402718206831377,-0.4329804097681922,-0.365395862659041,-0.06758454710915118,,
2015-06-17,,,,,0.020083121202988514,0.014506825190303727,-0.4003116977566384,-0.33914892503423455,-0.061162772722403835,,
2015-06-18,,,,,-0.03382261803750076,-0.04137528081288908,-0.39998536307813554,-0.3254374743147156,-0.07454788876341994,,
2015-06-19,,,,,-0.07184703919330881,-0.061371521387488304,-0.3585115808098323,-0.2886352940871649,-0.06987628672266744,,
2015-06-23,,,,,0.005937626848998445,0.03163518360211987,-0.2825092701717974,-0.2296888979951177,-0.052820372176679675,,
2015-06-24,,,,,0.021733309639473924,0.01945705659949571,-0.26393464991917587,-0.2423892611505572,-0.021545388768618667,,
2015-06-25,,,,,-0.035844833383721644,-0.036223128141971164,-0.2878574285674322,-0.2586498454993391,-0.029207583068093068,,
2015-06-26,,,,,-0.0872900383381629,-0.08195069610232426,-0.240494611359444,-0.196736604093059,-0.04375800726638501,,
2015-06-29,,,,,-0.06760324062370827,-0.03392697552785964,-0.14450609031510675,-0.11200444681473581,-0.032501643500370936,,
2015-06-30,,,,,0.04846965147841136,0.06498861740041942,-0.08756522588779589,-0.0807512290624163,-0.006813996825379587,,
2015-07-01,,,,,-0.057078916248988754,-0.0504293233730556,-0.13864283745915756,-0.15535016986406763,0.01670733240491007,,
2015-07-02,,,,,-0.0710344092903656,-0.03469421125157507,-0.07653502747659613,-0.10262578670957759,0.02609075923298146,,
2015-07-03,,,,,-0.06316704035824176,-0.05557635069524832,-0.030023776267005954,-0.09716216319417406,0.06713838692716811,,
2015-07-06,,,,,-0.016378679798044922,0.0285695522135214,0.0424414547773944,-0.03244148868362615,0.07488294346102056,,
2015-07-07,,,,,-0.06752407763189222,-0.017797517268816895,0.06746852043598578,-0.06013415018331363,0.12760267061929942,,
