tradeDate,basis_ic_mean,basis_if_mean,basis_ic_pct_annual,basis_if_pct_annual,index_return_ic,index_return_if,index_return_ic_win,index_return_if_win,icf_index_return_diff_win,icf_basis_annual_diff,icf_corr_win
2018-12-04,-30.200907499999996,-11.052089166666667,-0.07989287489839536,-0.0405865545881603,0.004648336234800635,0.002070655456312225,0.17710722585684266,0.16555837396265832,0.011548851894184337,-0.03930632031023506,0.7822551735949366
2018-12-05,-30.530453333333337,-10.982275,-0.0813656848406649,-0.04052494890765974,-0.007414266594474483,-0.00481782831036399,0.18510319970480152,0.15323794678455557,0.031865252920245946,-0.04084073593300517,0.7558111326033498
2018-12-06,-30.666639166666666,-10.864938333333333,-0.08342604741269752,-0.04097820863426254,-0.02055622150590605,-0.02186429336877751,0.1527309910835205,0.11753000068467884,0.03520099039884167,-0.04244783877843498,0.7225712552574534
2018-12-07,-30.841155833333335,-10.798484166666666,-0.0839032611341483,-0.04072895769584562,-2.9267581495433947e-05,-3.407070639957803e-05,0.21266428775230123,0.1589889029212809,0.05367538483102033,-0.043174303438302676,0.6847959872809917
2018-12-10,-30.66432916666667,-10.438464166666668,-0.08441055219674333,-0.03983179845884099,-0.011777901524402803,-0.011634526971084672,0.2298864199887129,0.1658089074995221,0.0640775124891908,-0.04457875373790234,0.6419388290031051
2018-12-11,-30.339542499999997,-10.136647500000002,-0.08282759538227827,-0.038495842067755984,0.008282968437708378,0.004775173359470306,0.21867857423198314,0.16911191803029954,0.0495666562016836,-0.044331753314522285,0.598771399674733
2018-12-12,-29.819663333333335,-9.692419166666667,-0.08144993631245956,-0.036683496029721985,-0.0005111450878327199,0.003410011321186899,0.18682695353016382,0.1574097578834802,0.02941719564668363,-0.044766440282737574,0.559563615821071
2018-12-13,-29.459360833333335,-9.341159166666667,-0.0795633181738427,-0.03481509910698302,0.011279088853809257,0.015362080961148552,0.19869289797556494,0.1664992060000039,0.032193691975561045,-0.044748219066859676,0.5239057165314598
2018-12-14,-28.861446666666666,-8.925708333333334,-0.0798545480536833,-0.033831811249015256,-0.02415870640461169,-0.01684500874701418,0.2135979551919349,0.1792412182299535,0.03435673696198138,-0.04602273680466805,0.48885601840438875
2018-12-17,-28.529144166666665,-8.566475,-0.07905279962241203,-0.032518603872976455,-0.0014896603936891716,-0.0014901914887359281,0.24156622954843604,0.19145807145471957,0.050108158093716465,-0.046534195749435577,0.45699267789704784
2018-12-18,-27.827762500000002,-8.139381666666667,-0.0775278410268227,-0.0312209924062464,-0.005413125689247837,-0.010420464313941379,0.2418972524016312,0.19333345593776827,0.04856379646386294,-0.046306848620576296,0.43530269432793034
2018-12-19,-27.381230833333333,-7.807834166666668,-0.07734994694200717,-0.030310645750229168,-0.013879181035802409,-0.011994898420471533,0.26058218942986083,0.20413231894627087,0.05644987048358996,-0.047039301191778,0.4181214025833069
2018-12-20,-26.70343,-7.145790833333335,-0.0752251428918061,-0.027954951281646788,0.0027886180195262167,-0.007699457301329583,0.28028787861447757,0.2153215534382618,0.06496632517621578,-0.04727019161015931,0.41609120158732027
2018-12-21,-26.513719166666668,-6.744704166666668,-0.0751958879206191,-0.026717033377389433,-0.006740743657044801,-0.01247284414395827,0.26452551541804065,0.19900492055274668,0.06552059486529396,-0.048478854543229664,0.41815929954858355
2018-12-24,-26.408365,-6.473150833333334,-0.07413356817746596,-0.025567065557706728,0.010246618581816932,0.0029016467934745113,0.2429777090100766,0.20008844458552025,0.042889264424556345,-0.04856650261975923,0.42722347138171507
2018-12-25,-26.337780000000002,-6.005798333333333,-0.07479645782130472,-0.02388560033261729,-0.011578492685744545,-0.006908348989399066,0.24250742614628776,0.20872642086710802,0.03378100527917974,-0.05091085748868743,0.4388000649012992
2018-12-26,-26.05673,-5.610403333333334,-0.07429910802555068,-0.0224264179400844,-0.0040567442248583005,-0.005066634541426275,0.23971035621052614,0.21162166617816816,0.028088690032357977,-0.05187269008546627,0.45593378819272573
2018-12-27,-26.009451666666667,-5.2900566666666675,-0.07500436285055462,-0.02122740645503535,-0.01126342313127341,-0.0038471223536812207,0.27629172689279247,0.25456965947659754,0.021722067416194923,-0.05377695639551927,0.4712482841385282
2018-12-28,-25.88507333333333,-5.086854166666667,-0.07452451409792184,-0.020275414614288407,0.0016246494202732916,0.006714694509391029,0.32474167545162774,0.2843125226635828,0.04042915278804493,-0.054249099483633434,0.48616788633021735
2019-01-02,-25.772796666666668,-4.8402925,-0.07484917738852395,-0.0195597977905836,-0.008693941610542072,-0.01375172211955543,0.32618842439893697,0.27693257222437784,0.049255852174559134,-0.05528937959794035,0.4999051517601001
2019-01-03,-25.82826583333333,-4.697445833333334,-0.07535952696054056,-0.01901259766919797,-0.004645308254439899,-0.0015816995321003935,0.34530088144875176,0.3034127505190156,0.041888130929736145,-0.05634692929134259,0.5134434337226148
2019-01-04,-25.6744825,-4.470434166666667,-0.07316615349585238,-0.017670433039367477,0.023565555746300485,0.023675613241137573,0.3560141670820473,0.31490852906771705,0.04110563801433026,-0.055495720456484904,0.5363590130192104
2019-01-07,-25.610873333333334,-4.295211666666668,-0.07166681505410716,-0.016875385317042878,0.01822452119318081,0.00605202638511489,0.32836506304074053,0.2900007400560375,0.03836432298470305,-0.05479142973706428,0.5609207098177854
2019-01-08,-25.7141525,-4.222275000000001,-0.072141320007097,-0.016624747125171462,-0.002574642807503287,-0.0021630598306179886,0.31192032846556,0.28842487111508186,0.023495457350478144,-0.05551657288192553,0.5867717902663038
2019-01-09,-25.7290375,-4.1421600000000005,-0.07198994761134056,-0.016146275499509352,0.002679177033877441,0.010046280660777089,0.3132505232684873,0.29314069457062303,0.020109828697864263,-0.05584367211183121,0.6131262321482979
2019-01-10,-25.79954083333333,-4.008830833333334,-0.07230372936475325,-0.015655997305810316,-0.0016127401703935665,-0.001882409023599767,0.28922199756783423,0.2612539908498545,0.02796800671797972,-0.05664773205894294,0.6375925666651745
2019-01-11,-25.7251975,-3.9105050000000006,-0.07154374574451822,-0.01516298001582149,0.007680882874811829,0.007164011767437094,0.28859600019927717,0.26089227630534073,0.02770372389393644,-0.05638076572869673,0.66422215761594
2019-01-14,-24.91945666666667,-3.8243533333333337,-0.06976091760935618,-0.014959408002745955,-0.006586910583244621,-0.008760599755919578,0.270645316898595,0.2504404243388997,0.02020489255969532,-0.054801509606610226,0.6876185302187527
2019-01-15,-24.13302666666667,-3.3547483333333337,-0.06661436360564486,-0.012869918015093653,0.01408612215287157,0.019435113786143984,0.29840483116154076,0.2865592399531546,0.011845591208386186,-0.05374444559055121,0.7110144671025678
2019-01-16,-23.81324583333333,-3.2610641666666678,-0.06589047618795077,-0.0125078704030877,-0.002413017845410058,0.0002113913475927562,0.28962185301629895,0.26747912308014654,0.022142729936152405,-0.05338260578486307,0.7332095345185334
