tradeDate,ticker_ic,secID_ic,secShortName_ic,exchangeCD_ic,openPrice_ic,highestPrice_ic,lowestPrice_ic,closePrice_ic,indexID_ic,indexSymbol_ic,closeIndex_ic,basis_ic,ticker_if,secID_if,secShortName_if,exchangeCD_if,openPrice_if,highestPrice_if,lowestPrice_if,closePrice_if,indexID_if,indexSymbol_if,closeIndex_if,basis_if,ticker,secID,secShortName,exchangeCD,openPrice,highestPrice,lowestPrice,closePrice,indexID,indexSymbol,closeIndex,basis
2016-10-13,IC1610,IC1610.CCFX,中证1610,CCFX,6457.8,6484.4,6442.2,6462.0,2103,000905,6484.831,-22.831,IF1610,IF1610.CCFX,沪深1610,CCFX,3289.2,3307.0,3280.2,3287.2,1782,000300,3302.646,-15.446,IH1610,IH1610.CCFX,上证1610,CCFX,2194.8,2204.4,2190.6,2194.6,28,000016,2202.1167,-7.5167
2016-10-14,IC1610,IC1610.CCFX,中证1610,CCFX,6461.6,6474.0,6410.0,6467.0,2103,000905,6469.492,-2.492,IF1610,IF1610.CCFX,沪深1610,CCFX,3285.8,3303.0,3270.4,3301.8,1782,000300,3305.8481,-4.0481,IH1610,IH1610.CCFX,上证1610,CCFX,2194.6,2208.0,2187.4,2206.2,28,000016,2209.8145,-3.6145
2016-10-17,IC1610,IC1610.CCFX,中证1610,CCFX,6482.0,6496.8,6376.2,6418.0,2103,000905,6413.1487,4.8513,IF1610,IF1610.CCFX,沪深1610,CCFX,3302.0,3308.2,3263.0,3271.0,1782,000300,3277.879,-6.879,IH1610,IH1610.CCFX,上证1610,CCFX,2202.2,2204.0,2153.4,2186.2,28,000016,2192.8845,-6.6845
2016-10-18,IC1610,IC1610.CCFX,中证1610,CCFX,6419.4,6516.0,6415.4,6505.4,2103,000905,6509.282,-3.882,IF1610,IF1610.CCFX,沪深1610,CCFX,3277.6,3322.2,3272.6,3317.0,1782,000300,3321.3324,-4.3324,IH1610,IH1610.CCFX,上证1610,CCFX,2187.2,2222.8,2186.0,2220.6,28,000016,2222.7832,-2.1832
2016-10-19,IC1610,IC1610.CCFX,中证1610,CCFX,6510.2,6534.4,6479.0,6491.2,2103,000905,6495.257,-4.057,IF1610,IF1610.CCFX,沪深1610,CCFX,3326.0,3335.0,3308.8,3312.8,1782,000300,3316.241,-3.441,IH1611,IH1611.CCFX,上证1611,CCFX,2213.2,2220.8,2204.0,2207.2,28,000016,2221.5341,-14.3341
2016-10-20,IC1611,IC1611.CCFX,中证1611,CCFX,6400.6,6426.6,6393.0,6418.0,2103,000905,6498.238,-80.238,IF1611,IF1611.CCFX,沪深1611,CCFX,3289.6,3296.0,3282.0,3289.6,1782,000300,3318.6044,-29.0044,IH1611,IH1611.CCFX,上证1611,CCFX,2212.4,2218.6,2209.0,2212.2,28,000016,2223.4242,-11.2242
2016-10-21,IC1611,IC1611.CCFX,中证1611,CCFX,6416.0,6432.0,6342.6,6396.6,2103,000905,6475.281,-78.681,IF1611,IF1611.CCFX,沪深1611,CCFX,3282.8,3314.4,3274.2,3297.2,1782,000300,3327.74,-30.54,IH1611,IH1611.CCFX,上证1611,CCFX,2213.2,2238.4,2209.4,2224.2,28,000016,2240.7496,-16.5496
2016-10-24,IC1611,IC1611.CCFX,中证1611,CCFX,6428.8,6506.6,6401.2,6471.4,2103,000905,6539.466,-68.066,IF1611,IF1611.CCFX,沪深1611,CCFX,3300.0,3367.8,3300.0,3344.2,1782,000300,3367.5778,-23.3778,IH1611,IH1611.CCFX,上证1611,CCFX,2226.2,2274.0,2226.2,2258.8,28,000016,2270.9504,-12.1504
2016-10-25,IC1611,IC1611.CCFX,中证1611,CCFX,6488.0,6495.8,6475.4,6487.0,2103,000905,6563.354,-76.354,IF1611,IF1611.CCFX,沪深1611,CCFX,3347.2,3350.0,3335.0,3338.8,1782,000300,3367.4547,-28.6547,IH1611,IH1611.CCFX,上证1611,CCFX,2258.8,2260.8,2250.4,2253.2,28,000016,2266.1718,-12.9718
2016-10-26,IC1611,IC1611.CCFX,中证1611,CCFX,6488.0,6488.0,6438.8,6471.0,2103,000905,6530.39,-59.39,IF1611,IF1611.CCFX,沪深1611,CCFX,3335.2,3346.6,3324.4,3329.8,1782,000300,3354.8003,-25.0003,IH1611,IH1611.CCFX,上证1611,CCFX,2253.2,2260.0,2241.0,2244.8,28,000016,2257.1164,-12.3164
2016-10-27,IC1611,IC1611.CCFX,中证1611,CCFX,6471.0,6474.0,6423.4,6458.2,2103,000905,6517.359,-59.159,IF1611,IF1611.CCFX,沪深1611,CCFX,3330.4,3334.0,3312.2,3324.6,1782,000300,3345.695,-21.095,IH1611,IH1611.CCFX,上证1611,CCFX,2246.2,2247.4,2233.4,2241.8,28,000016,2250.2589,-8.4589
2016-10-28,IC1611,IC1611.CCFX,中证1611,CCFX,6458.6,6485.0,6395.4,6411.0,2103,000905,6455.835,-44.835,IF1611,IF1611.CCFX,沪深1611,CCFX,3327.2,3354.8,3316.0,3324.0,1782,000300,3340.1262,-16.1262,IH1611,IH1611.CCFX,上证1611,CCFX,2242.2,2264.8,2242.2,2247.4,28,000016,2253.8017,-6.4017
2016-10-31,IC1611,IC1611.CCFX,中证1611,CCFX,6403.8,6413.0,6360.4,6407.6,2103,000905,6452.206,-44.606,IF1611,IF1611.CCFX,沪深1611,CCFX,3318.0,3324.0,3290.2,3317.4,1782,000300,3336.2778,-18.8778,IH1611,IH1611.CCFX,上证1611,CCFX,2242.8,2246.0,2222.4,2242.8,28,000016,2250.4693,-7.6693
2016-11-01,IC1611,IC1611.CCFX,中证1611,CCFX,6410.0,6473.6,6403.8,6465.0,2103,000905,6507.95,-42.95,IF1611,IF1611.CCFX,沪深1611,CCFX,3318.4,3345.8,3315.0,3341.2,1782,000300,3359.052,-17.852,IH1611,IH1611.CCFX,上证1611,CCFX,2243.0,2257.8,2238.8,2253.8,28,000016,2263.4785,-9.6785
2016-11-02,IC1611,IC1611.CCFX,中证1611,CCFX,6455.0,6461.0,6397.4,6400.0,2103,000905,6455.1295,-55.1295,IF1611,IF1611.CCFX,沪深1611,CCFX,3332.4,3338.0,3313.4,3319.2,1782,000300,3333.352,-14.152,IH1611,IH1611.CCFX,上证1611,CCFX,2243.2,2249.4,2231.0,2240.6,28,000016,2244.7436,-4.1436
2016-11-03,IC1611,IC1611.CCFX,中证1611,CCFX,6396.6,6493.4,6392.4,6435.0,2103,000905,6483.7322,-48.7322,IF1611,IF1611.CCFX,沪深1611,CCFX,3313.0,3374.8,3310.4,3351.8,1782,000300,3365.085,-13.285,IH1611,IH1611.CCFX,上证1611,CCFX,2237.4,2276.6,2235.0,2263.0,28,000016,2273.6329,-10.6329
2016-11-04,IC1611,IC1611.CCFX,中证1611,CCFX,6435.0,6477.8,6406.4,6419.6,2103,000905,6462.593,-42.993,IF1611,IF1611.CCFX,沪深1611,CCFX,3357.8,3369.8,3335.0,3338.6,1782,000300,3354.1749,-15.5749,IH1611,IH1611.CCFX,上证1611,CCFX,2262.0,2277.8,2259.6,2263.4,28,000016,2271.9263,-8.5263
2016-11-07,IC1611,IC1611.CCFX,中证1611,CCFX,6438.8,6454.0,6398.0,6409.0,2103,000905,6468.8171,-59.8171,IF1611,IF1611.CCFX,沪深1611,CCFX,3341.4,3356.8,3335.4,3343.4,1782,000300,3356.592,-13.192,IH1611,IH1611.CCFX,上证1611,CCFX,2270.0,2274.4,2260.0,2269.0,28,000016,2276.9543,-7.9543
2016-11-08,IC1611,IC1611.CCFX,中证1611,CCFX,6434.0,6488.0,6425.0,6469.0,2103,000905,6503.178,-34.178,IF1611,IF1611.CCFX,沪深1611,CCFX,3352.6,3378.6,3348.6,3365.2,1782,000300,3371.1177,-5.9177,IH1611,IH1611.CCFX,上证1611,CCFX,2274.8,2293.6,2270.4,2281.0,28,000016,2282.4184,-1.4184
2016-11-09,IC1611,IC1611.CCFX,中证1611,CCFX,6467.4,6475.8,6307.2,6405.0,2103,000905,6453.572,-48.572,IF1611,IF1611.CCFX,沪深1611,CCFX,3366.0,3368.0,3297.2,3348.2,1782,000300,3353.0547,-4.8547,IH1611,IH1611.CCFX,上证1611,CCFX,2281.4,2281.8,2224.6,2263.8,28,000016,2263.9243,-0.1243
2016-11-10,IC1611,IC1611.CCFX,中证1611,CCFX,6473.0,6517.6,6472.0,6499.0,2103,000905,6536.965,-37.965,IF1611,IF1611.CCFX,沪深1611,CCFX,3381.0,3399.8,3372.6,3379.4,1782,000300,3390.612,-11.212,IH1611,IH1611.CCFX,上证1611,CCFX,2279.2,2295.4,2279.2,2287.0,28,000016,2289.4491,-2.4491
2016-11-11,IC1611,IC1611.CCFX,中证1611,CCFX,6496.8,6573.6,6485.0,6563.0,2103,000905,6583.886,-20.886,IF1611,IF1611.CCFX,沪深1611,CCFX,3376.4,3422.0,3368.4,3416.8,1782,000300,3417.221,-0.421,IH1611,IH1611.CCFX,上证1611,CCFX,2281.8,2315.0,2278.0,2308.4,28,000016,2308.4288,-0.0288
2016-11-14,IC1611,IC1611.CCFX,中证1611,CCFX,6552.6,6618.0,6547.2,6586.6,2103,000905,6615.0071,-28.4071,IF1611,IF1611.CCFX,沪深1611,CCFX,3406.8,3449.6,3400.2,3425.6,1782,000300,3430.248,-4.648,IH1611,IH1611.CCFX,上证1611,CCFX,2301.6,2335.0,2299.0,2314.8,28,000016,2317.7726,-2.9726
2016-11-15,IC1612,IC1612.CCFX,中证1612,CCFX,6532.8,6532.8,6493.2,6519.2,2103,000905,6640.462,-121.262,IF1612,IF1612.CCFX,沪深1612,CCFX,3401.4,3408.0,3387.4,3399.0,1782,000300,3429.87,-30.87,IH1612,IH1612.CCFX,上证1612,CCFX,2305.2,2309.6,2294.8,2300.4,28,000016,2310.901,-10.501
2016-11-16,IC1612,IC1612.CCFX,中证1612,CCFX,6539.4,6552.8,6522.2,6538.4,2103,000905,6644.1878,-105.7878,IF1612,IF1612.CCFX,沪深1612,CCFX,3409.2,3412.8,3394.2,3398.2,1782,000300,3429.592,-31.392,IH1612,IH1612.CCFX,上证1612,CCFX,2310.2,2311.0,2292.6,2297.4,28,000016,2309.9426,-12.5426
2016-11-17,IC1612,IC1612.CCFX,中证1612,CCFX,6520.4,6547.0,6480.0,6547.0,2103,000905,6636.469,-89.469,IF1612,IF1612.CCFX,沪深1612,CCFX,3396.0,3407.6,3379.8,3405.8,1782,000300,3436.535,-30.735,IH1612,IH1612.CCFX,上证1612,CCFX,2292.6,2303.4,2282.0,2302.6,28,000016,2316.7211,-14.1211
2016-11-18,IC1612,IC1612.CCFX,中证1612,CCFX,6549.8,6549.8,6492.0,6506.8,2103,000905,6602.327,-95.527,IF1612,IF1612.CCFX,沪深1612,CCFX,3411.2,3411.2,3384.2,3394.6,1782,000300,3417.4554,-22.8554,IH1612,IH1612.CCFX,上证1612,CCFX,2303.0,2311.4,2292.0,2296.8,28,000016,2307.2741,-10.4741
2016-11-21,IC1612,IC1612.CCFX,中证1612,CCFX,6511.2,6573.2,6502.0,6523.2,2103,000905,6611.54,-88.34,IF1612,IF1612.CCFX,沪深1612,CCFX,3396.2,3444.6,3394.8,3415.0,1782,000300,3441.111,-26.111,IH1612,IH1612.CCFX,上证1612,CCFX,2300.0,2337.2,2294.4,2321.6,28,000016,2334.6776,-13.0776
2016-11-22,IC1612,IC1612.CCFX,中证1612,CCFX,6535.2,6593.6,6531.0,6593.6,2103,000905,6661.246,-67.646,IF1612,IF1612.CCFX,沪深1612,CCFX,3420.0,3451.0,3419.2,3450.8,1782,000300,3468.364,-17.564,IH1612,IH1612.CCFX,上证1612,CCFX,2325.2,2343.0,2325.2,2343.0,28,000016,2353.0023,-10.0023
2016-11-23,IC1612,IC1612.CCFX,中证1612,CCFX,6615.0,6615.0,6550.2,6561.8,2103,000905,6631.173,-69.373,IF1612,IF1612.CCFX,沪深1612,CCFX,3456.6,3469.0,3443.0,3458.6,1782,000300,3474.7289,-16.1289,IH1612,IH1612.CCFX,上证1612,CCFX,2343.2,2361.4,2336.0,2349.8,28,000016,2360.3355,-10.5355
2016-11-24,IC1612,IC1612.CCFX,中证1612,CCFX,6568.4,6574.6,6531.8,6547.6,2103,000905,6623.049,-75.449,IF1612,IF1612.CCFX,沪深1612,CCFX,3456.8,3487.4,3447.8,3464.8,1782,000300,3488.7402,-23.9402,IH1612,IH1612.CCFX,上证1612,CCFX,2346.6,2367.8,2344.4,2356.0,28,000016,2368.7336,-12.7336
2016-11-25,IC1612,IC1612.CCFX,中证1612,CCFX,6541.0,6586.6,6449.0,6564.8,2103,000905,6652.818,-88.018,IF1612,IF1612.CCFX,沪深1612,CCFX,3467.0,3517.4,3443.6,3517.0,1782,000300,3521.2984,-4.2984,IH1612,IH1612.CCFX,上证1612,CCFX,2359.8,2392.2,2345.4,2390.4,28,000016,2393.9464,-3.5464
2016-11-28,IC1612,IC1612.CCFX,中证1612,CCFX,6595.8,6617.8,6553.2,6596.4,2103,000905,6670.8035,-74.4035,IF1612,IF1612.CCFX,沪深1612,CCFX,3520.0,3547.6,3518.0,3532.4,1782,000300,3535.081,-2.681,IH1612,IH1612.CCFX,上证1612,CCFX,2400.0,2422.0,2391.2,2403.4,28,000016,2403.1352,0.2648
2016-11-29,IC1612,IC1612.CCFX,中证1612,CCFX,6588.0,6608.8,6530.2,6556.8,2103,000905,6620.795,-63.995,IF1612,IF1612.CCFX,沪深1612,CCFX,3521.0,3581.4,3511.4,3561.6,1782,000300,3564.0404,-2.4404,IH1612,IH1612.CCFX,上证1612,CCFX,2398.0,2460.4,2390.6,2445.0,28,000016,2441.5786,3.4214
2016-11-30,IC1612,IC1612.CCFX,中证1612,CCFX,6543.0,6589.0,6506.4,6531.2,2103,000905,6585.5776,-54.3776,IF1612,IF1612.CCFX,沪深1612,CCFX,3557.2,3571.0,3527.0,3534.6,1782,000300,3538.001,-3.401,IH1612,IH1612.CCFX,上证1612,CCFX,2435.0,2451.8,2415.2,2419.4,28,000016,2419.4136,-0.0136
2016-12-01,IC1612,IC1612.CCFX,中证1612,CCFX,6540.2,6592.2,6533.0,6572.0,2103,000905,6624.4657,-52.4657,IF1612,IF1612.CCFX,沪深1612,CCFX,3542.8,3583.0,3541.8,3568.4,1782,000300,3565.036,3.364,IH1612,IH1612.CCFX,上证1612,CCFX,2424.8,2452.0,2417.0,2434.2,28,000016,2431.3063,2.8937
2016-12-02,IC1612,IC1612.CCFX,中证1612,CCFX,6550.2,6563.0,6430.2,6433.0,2103,000905,6520.975,-87.975,IF1612,IF1612.CCFX,沪深1612,CCFX,3566.0,3569.6,3516.8,3526.0,1782,000300,3528.9547,-2.9547,IH1612,IH1612.CCFX,上证1612,CCFX,2429.8,2436.4,2405.0,2412.6,28,000016,2416.5077,-3.9077
2016-12-05,IC1612,IC1612.CCFX,中证1612,CCFX,6395.0,6492.0,6388.0,6430.0,2103,000905,6486.017,-56.017,IF1612,IF1612.CCFX,沪深1612,CCFX,3482.6,3503.4,3451.0,3453.0,1782,000300,3469.4073,-16.4073,IH1612,IH1612.CCFX,上证1612,CCFX,2376.8,2393.0,2365.0,2370.2,28,000016,2375.2578,-5.0578
2016-12-06,IC1612,IC1612.CCFX,中证1612,CCFX,6451.6,6479.8,6421.6,6431.4,2103,000905,6490.8897,-59.4897,IF1612,IF1612.CCFX,沪深1612,CCFX,3458.0,3476.6,3448.4,3448.4,1782,000300,3459.153,-10.753,IH1612,IH1612.CCFX,上证1612,CCFX,2376.4,2381.8,2365.0,2366.6,28,000016,2368.6823,-2.0823
2016-12-07,IC1612,IC1612.CCFX,中证1612,CCFX,6443.0,6499.6,6417.6,6488.6,2103,000905,6558.025,-69.425,IF1612,IF1612.CCFX,沪深1612,CCFX,3455.0,3464.0,3438.0,3459.4,1782,000300,3475.7473,-16.3473,IH1612,IH1612.CCFX,上证1612,CCFX,2369.0,2374.8,2360.0,2370.6,28,000016,2376.9191,-6.3191
2016-12-08,IC1612,IC1612.CCFX,中证1612,CCFX,6491.2,6505.0,6475.0,6488.8,2103,000905,6527.434,-38.634,IF1612,IF1612.CCFX,沪深1612,CCFX,3468.4,3472.0,3455.4,3458.6,1782,000300,3470.1426,-11.5426,IH1612,IH1612.CCFX,上证1612,CCFX,2380.0,2382.0,2371.4,2377.0,28,000016,2379.0013,-2.0013
2016-12-09,IC1612,IC1612.CCFX,中证1612,CCFX,6470.0,6499.8,6456.0,6456.0,2103,000905,6513.916,-57.916,IF1612,IF1612.CCFX,沪深1612,CCFX,3459.2,3497.8,3445.4,3479.0,1782,000300,3493.7004,-14.7004,IH1612,IH1612.CCFX,上证1612,CCFX,2376.0,2417.6,2366.4,2407.6,28,000016,2411.3144,-3.7144
2016-12-12,IC1612,IC1612.CCFX,中证1612,CCFX,6459.2,6492.6,6156.6,6174.6,2103,000905,6249.078,-74.478,IF1612,IF1612.CCFX,沪深1612,CCFX,3482.8,3482.8,3385.2,3390.4,1782,000300,3409.1794,-18.7794,IH1612,IH1612.CCFX,上证1612,CCFX,2408.8,2420.4,2362.6,2380.4,28,000016,2387.1588,-6.7588
2016-12-13,IC1612,IC1612.CCFX,中证1612,CCFX,6188.6,6253.2,6161.6,6231.0,2103,000905,6278.179,-47.179,IF1612,IF1612.CCFX,沪深1612,CCFX,3389.4,3407.0,3371.0,3391.0,1782,000300,3405.036,-14.036,IH1612,IH1612.CCFX,上证1612,CCFX,2376.6,2383.6,2361.2,2370.2,28,000016,2372.9307,-2.7307
2016-12-14,IC1612,IC1612.CCFX,中证1612,CCFX,6231.0,6292.0,6197.0,6224.0,2103,000905,6239.499,-15.499,IF1612,IF1612.CCFX,沪深1612,CCFX,3389.8,3403.6,3370.0,3371.6,1782,000300,3378.9453,-7.3453,IH1612,IH1612.CCFX,上证1612,CCFX,2370.2,2386.8,2358.4,2358.8,28,000016,2360.3788,-1.5788
2016-12-15,IC1701,IC1701.CCFX,中证1701,CCFX,6086.4,6197.0,6074.8,6150.2,2103,000905,6280.398,-130.198,IF1701,IF1701.CCFX,沪深1701,CCFX,3331.6,3354.4,3284.2,3299.6,1782,000300,3340.4338,-40.8338,IH1701,IH1701.CCFX,上证1701,CCFX,2343.8,2348.0,2293.0,2302.6,28,000016,2309.8159,-7.2159
2016-12-16,IC1701,IC1701.CCFX,中证1701,CCFX,6148.4,6221.0,6148.4,6204.4,2103,000905,6318.524,-114.124,IF1701,IF1701.CCFX,沪深1701,CCFX,3306.0,3330.6,3303.0,3313.6,1782,000300,3346.0305,-32.4305,IH1701,IH1701.CCFX,上证1701,CCFX,2301.0,2311.4,2290.0,2291.6,28,000016,2302.3152,-10.7152
2016-12-19,IC1701,IC1701.CCFX,中证1701,CCFX,6204.0,6209.4,6153.2,6198.0,2103,000905,6320.732,-122.732,IF1701,IF1701.CCFX,沪深1701,CCFX,3308.0,3313.6,3290.2,3299.0,1782,000300,3328.9827,-29.9827,IH1701,IH1701.CCFX,上证1701,CCFX,2291.6,2293.8,2275.4,2281.4,28,000016,2291.3842,-9.9842
2016-12-20,IC1701,IC1701.CCFX,中证1701,CCFX,6190.4,6216.4,6164.2,6183.8,2103,000905,6300.6383,-116.8383,IF1701,IF1701.CCFX,沪深1701,CCFX,3300.0,3302.8,3251.8,3274.0,1782,000300,3309.064,-35.064,IH1701,IH1701.CCFX,上证1701,CCFX,2281.0,2286.8,2248.8,2266.8,28,000016,2279.6828,-12.8828
2016-12-21,IC1701,IC1701.CCFX,中证1701,CCFX,6200.4,6264.0,6200.4,6256.6,2103,000905,6347.606,-91.006,IF1701,IF1701.CCFX,沪深1701,CCFX,3283.0,3319.2,3281.6,3310.0,1782,000300,3338.536,-28.536,IH1701,IH1701.CCFX,上证1701,CCFX,2275.2,2296.0,2270.6,2290.2,28,000016,2297.3706,-7.1706
2016-12-22,IC1701,IC1701.CCFX,中证1701,CCFX,6249.4,6254.6,6187.8,6235.0,2103,000905,6341.788,-106.788,IF1701,IF1701.CCFX,沪深1701,CCFX,3307.0,3310.0,3285.2,3300.0,1782,000300,3335.672,-35.672,IH1701,IH1701.CCFX,上证1701,CCFX,2285.2,2290.0,2270.4,2278.6,28,000016,2292.0412,-13.4412
2016-12-23,IC1701,IC1701.CCFX,中证1701,CCFX,6230.2,6235.0,6170.2,6209.8,2103,000905,6281.997,-72.197,IF1701,IF1701.CCFX,沪深1701,CCFX,3300.8,3302.8,3261.8,3277.0,1782,000300,3307.5991,-30.5991,IH1701,IH1701.CCFX,上证1701,CCFX,2276.2,2280.6,2256.0,2263.0,28,000016,2278.4779,-15.4779
2016-12-26,IC1701,IC1701.CCFX,中证1701,CCFX,6181.6,6226.8,6114.6,6219.8,2103,000905,6294.7546,-74.9546,IF1701,IF1701.CCFX,沪深1701,CCFX,3266.2,3298.6,3233.8,3289.6,1782,000300,3322.401,-32.801,IH1701,IH1701.CCFX,上证1701,CCFX,2251.0,2288.2,2236.4,2283.0,28,000016,2294.7094,-11.7094
2016-12-27,IC1701,IC1701.CCFX,中证1701,CCFX,6216.0,6237.6,6212.0,6216.0,2103,000905,6288.859,-72.859,IF1701,IF1701.CCFX,沪深1701,CCFX,3285.8,3305.8,3285.8,3290.4,1782,000300,3316.3852,-25.9852,IH1701,IH1701.CCFX,上证1701,CCFX,2280.0,2292.4,2272.2,2275.0,28,000016,2286.9617,-11.9617
2016-12-28,IC1701,IC1701.CCFX,中证1701,CCFX,6224.8,6232.6,6186.4,6218.0,2103,000905,6270.2395,-52.2395,IF1701,IF1701.CCFX,沪深1701,CCFX,3289.0,3298.2,3267.2,3281.4,1782,000300,3301.889,-20.489,IH1701,IH1701.CCFX,上证1701,CCFX,2275.2,2279.8,2260.0,2268.0,28,000016,2277.1759,-9.1759
2016-12-29,IC1701,IC1701.CCFX,中证1701,CCFX,6214.8,6250.8,6184.4,6215.8,2103,000905,6252.608,-36.808,IF1701,IF1701.CCFX,沪深1701,CCFX,3277.0,3303.0,3268.6,3283.0,1782,000300,3297.7648,-14.7648,IH1701,IH1701.CCFX,上证1701,CCFX,2261.6,2281.4,2258.2,2265.8,28,000016,2275.1064,-9.3064
2016-12-30,IC1701,IC1701.CCFX,中证1701,CCFX,6225.0,6247.0,6191.2,6210.6,2103,000905,6263.626,-53.026,IF1701,IF1701.CCFX,沪深1701,CCFX,3289.2,3307.4,3282.0,3285.0,1782,000300,3310.0808,-25.0808,IH1701,IH1701.CCFX,上证1701,CCFX,2270.6,2283.8,2269.0,2273.4,28,000016,2286.8984,-13.4984
2017-01-03,IC1701,IC1701.CCFX,中证1701,CCFX,6242.0,6297.0,6225.2,6275.8,2103,000905,6320.763,-44.963,IF1701,IF1701.CCFX,沪深1701,CCFX,3290.0,3346.0,3290.0,3326.0,1782,000300,3342.2272,-16.2272,IH1701,IH1701.CCFX,上证1701,CCFX,2279.0,2311.2,2274.0,2299.0,28,000016,2307.8917,-8.8917
2017-01-04,IC1701,IC1701.CCFX,中证1701,CCFX,6275.8,6372.0,6267.0,6367.0,2103,000905,6394.6694,-27.6694,IF1701,IF1701.CCFX,沪深1701,CCFX,3320.6,3363.0,3320.6,3358.4,1782,000300,3368.312,-9.912,IH1701,IH1701.CCFX,上证1701,CCFX,2297.4,2318.0,2295.4,2313.6,28,000016,2322.2059,-8.6059
2017-01-05,IC1701,IC1701.CCFX,中证1701,CCFX,6362.0,6371.8,6347.0,6359.0,2103,000905,6399.2841,-40.2841,IF1701,IF1701.CCFX,沪深1701,CCFX,3359.8,3365.8,3346.4,3350.8,1782,000300,3367.789,-16.989,IH1701,IH1701.CCFX,上证1701,CCFX,2319.2,2322.4,2310.2,2312.8,28,000016,2322.6843,-9.8843
2017-01-06,IC1701,IC1701.CCFX,中证1701,CCFX,6357.6,6366.0,6321.2,6339.0,2103,000905,6371.617,-32.617,IF1701,IF1701.CCFX,沪深1701,CCFX,3353.2,3358.8,3335.0,3336.4,1782,000300,3347.6665,-11.2665,IH1701,IH1701.CCFX,上证1701,CCFX,2314.8,2318.6,2303.8,2303.8,28,000016,2308.9363,-5.1363
2017-01-09,IC1701,IC1701.CCFX,中证1701,CCFX,6336.0,6382.6,6328.0,6373.8,2103,000905,6415.418,-41.618,IF1701,IF1701.CCFX,沪深1701,CCFX,3335.0,3360.8,3335.0,3352.0,1782,000300,3363.9014,-11.9014,IH1701,IH1701.CCFX,上证1701,CCFX,2305.0,2318.8,2304.4,2312.2,28,000016,2318.3365,-6.1365
2017-01-10,IC1701,IC1701.CCFX,中证1701,CCFX,6375.0,6388.6,6343.2,6344.6,2103,000905,6393.9283,-49.3283,IF1701,IF1701.CCFX,沪深1701,CCFX,3350.0,3359.8,3341.4,3343.6,1782,000300,3358.272,-14.672,IH1701,IH1701.CCFX,上证1701,CCFX,2312.2,2317.4,2305.2,2307.4,28,000016,2312.5985,-5.1985
2017-01-11,IC1701,IC1701.CCFX,中证1701,CCFX,6339.2,6382.2,6295.0,6297.6,2103,000905,6331.9638,-34.3638,IF1701,IF1701.CCFX,沪深1701,CCFX,3345.4,3360.0,3320.2,3323.0,1782,000300,3334.495,-11.495,IH1701,IH1701.CCFX,上证1701,CCFX,2310.2,2315.2,2296.4,2298.6,28,000016,2300.4749,-1.8749
2017-01-12,IC1701,IC1701.CCFX,中证1701,CCFX,6302.4,6321.2,6233.0,6238.4,2103,000905,6272.851,-34.451,IF1701,IF1701.CCFX,沪深1701,CCFX,3323.4,3335.2,3297.4,3300.0,1782,000300,3317.6241,-17.6241,IH1701,IH1701.CCFX,上证1701,CCFX,2299.0,2305.8,2286.2,2290.8,28,000016,2295.4033,-4.6033
2017-01-13,IC1701,IC1701.CCFX,中证1701,CCFX,6245.2,6267.4,6170.8,6178.4,2103,000905,6194.658,-16.258,IF1701,IF1701.CCFX,沪深1701,CCFX,3309.0,3334.6,3302.6,3309.2,1782,000300,3319.9122,-10.7122,IH1701,IH1701.CCFX,上证1701,CCFX,2291.2,2315.0,2290.2,2305.0,28,000016,2308.0552,-3.0552
2017-01-16,IC1701,IC1701.CCFX,中证1701,CCFX,6171.8,6190.0,5874.8,6011.4,2103,000905,6031.241,-19.841,IF1701,IF1701.CCFX,沪深1701,CCFX,3309.0,3313.6,3191.4,3301.2,1782,000300,3319.446,-18.246,IH1701,IH1701.CCFX,上证1701,CCFX,2302.0,2332.8,2285.0,2325.2,28,000016,2337.3944,-12.1944
2017-01-17,IC1701,IC1701.CCFX,中证1701,CCFX,5998.0,6070.0,5956.8,6065.0,2103,000905,6082.0657,-17.0657,IF1701,IF1701.CCFX,沪深1701,CCFX,3308.6,3326.0,3291.4,3315.4,1782,000300,3326.356,-10.956,IH1701,IH1701.CCFX,上证1701,CCFX,2321.0,2332.0,2320.2,2325.6,28,000016,2329.595,-3.995
2017-01-18,IC1701,IC1701.CCFX,中证1701,CCFX,6059.0,6105.0,6038.0,6073.8,2103,000905,6068.593,5.207,IF1701,IF1701.CCFX,沪深1701,CCFX,3315.2,3358.2,3310.2,3345.0,1782,000300,3339.365,5.635,IH1701,IH1701.CCFX,上证1701,CCFX,2329.8,2380.0,2325.4,2345.0,28,000016,2342.7751,2.2249
2017-01-19,IC1702,IC1702.CCFX,中证1702,CCFX,5984.6,6018.4,5951.2,5995.0,2103,000905,6043.675,-48.675,IF1702,IF1702.CCFX,沪深1702,CCFX,3322.0,3337.0,3313.6,3322.2,1782,000300,3329.289,-7.089,IH1702,IH1702.CCFX,上证1702,CCFX,2336.0,2347.0,2327.2,2330.2,28,000016,2334.9572,-4.7572
2017-01-20,IC1702,IC1702.CCFX,中证1702,CCFX,5988.0,6108.0,5983.0,6082.8,2103,000905,6121.9983,-39.1983,IF1702,IF1702.CCFX,沪深1702,CCFX,3320.2,3356.6,3320.2,3353.0,1782,000300,3354.889,-1.889,IH1702,IH1702.CCFX,上证1702,CCFX,2332.8,2351.0,2332.6,2349.8,28,000016,2347.1829,2.6171
