trade_date,product_id,instrument_id,total_return_final,total_return_unclose,total_fee,unclosed_value,precision,long_open,short_open,correct_long_open,wrong_long_open,correct_short_open,wrong_short_open,average_holding_time,max_holding_time,min_holding_time,max_margin,max_risk_ratio
2021-02-03,CU,cu2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-04,CU,cu2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-05,CU,cu2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-08,CU,cu2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-09,CU,cu2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-10,CU,cu2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-18,CU,cu2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-19,CU,cu2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-22,CU,cu2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-23,CU,cu2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-24,CU,cu2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-25,CU,cu2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-26,CU,cu2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2021-02-01,AL,al2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44790.0,0.0
2021-02-02,AL,al2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45600.0,0.0
2021-02-03,AL,al2103,-693.06,-693.06,36.12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,300.0,450.0,150.0,45285.0,0.4718704718704719
2021-02-04,AL,al2103,-346.53000000000003,-346.53000000000003,18.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,330.0,330.0,330.0,45195.0,0.47454797454797454
2021-02-05,AL,al2103,-468.05999999999995,-468.05999999999995,36.12,0.0,0.5,2.0,0.0,1.0,1.0,0.0,0.0,585.0,1050.0,120.0,46380.0,0.48699048699048697
2021-02-08,AL,al2103,-384.03,-384.03,18.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,46830.0,0.4917154917154917
2021-02-09,AL,al2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,47025.0,0.0
2021-02-10,AL,al2103,-130.56,-130.56,36.12,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,270.0,480.0,60.0,47730.0,0.5011655011655012
2021-02-18,AL,al2104,-18.059999999999945,-18.059999999999945,36.12,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,3900.0,7530.0,270.0,49155.0,0.5161280161280162
2021-02-19,AL,al2104,-256.02,-256.02,12.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1680.0,1680.0,1680.0,32840.0,0.3448203448203448
2021-02-22,AL,al2104,-66.02,0.0,12.04,33160.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,480.0,480.0,480.0,33160.0,0.34818034818034815
2021-02-23,AL,al2104,193.98,193.98,12.04,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,840.0,840.0,840.0,33490.0,0.35164535164535166
2021-02-24,AL,al2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,33420.0,0.0
2021-02-25,AL,al2104,-256.02,-256.02,12.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,210.0,210.0,210.0,35040.0,0.3679203679203679
2021-02-26,AL,al2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,34460.0,0.0
2021-02-01,ZN,zn2103,200.0,200.0,12.04,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,570.0,570.0,570.0,39490.0,0.41464541464541466
2021-02-02,ZN,zn2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,39390.0,0.0
2021-02-03,ZN,zn2103,-150.0,-150.0,24.08,0.0,0.5,0.0,2.0,0.0,0.0,1.0,1.0,510.0,780.0,240.0,39130.0,0.41086541086541084
2021-02-04,ZN,zn2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,39160.0,0.0
2021-02-05,ZN,zn2103,-200.0,-200.0,24.08,0.0,0.5,2.0,0.0,1.0,1.0,0.0,0.0,585.0,660.0,510.0,39770.0,0.41758541758541756
2021-02-08,ZN,zn2103,150.0,150.0,12.04,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,420.0,420.0,420.0,39950.0,0.4194754194754195
2021-02-09,ZN,zn2103,-50.0,-50.0,36.12,0.0,0.6666666666666666,0.0,3.0,0.0,0.0,2.0,1.0,90.0,120.0,60.0,40310.0,0.42325542325542326
2021-02-10,ZN,zn2103,150.0,150.0,12.04,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0,60.0,60.0,40920.0,0.42966042966042967
2021-02-18,ZN,zn2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,40620.0,0.0
2021-02-19,ZN,zn2103,-700.0,-700.0,24.08,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,240.0,420.0,60.0,43090.0,0.4524454524454524
2021-02-22,ZN,zn2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,43020.0,0.0
2021-02-23,ZN,zn2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,43700.0,0.0
2021-02-24,ZN,zn2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,43580.0,0.0
2021-02-25,ZN,zn2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42900.0,0.0
2021-02-26,ZN,zn2104,-300.0,-300.0,12.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,60.0,60.0,43640.0,0.4582204582204582
2021-02-01,RU,ru2105,-450.0,-450.0,12.04,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,135.0,240.0,30.0,29340.0,0.30807030807030805
2021-02-02,RU,ru2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,29250.0,0.0
2021-02-03,RU,ru2105,100.0,100.0,6.02,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,420.0,420.0,420.0,29280.0,0.30565530565530563
2021-02-04,RU,ru2105,-50.0,-50.0,12.04,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,120.0,210.0,30.0,29250.0,0.3071253071253071
2021-02-05,RU,ru2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,28870.0,0.0
2021-02-08,RU,ru2105,-50.0,-50.0,12.04,0.0,0.5,2.0,0.0,1.0,1.0,0.0,0.0,300.0,300.0,300.0,29410.0,0.3088053088053088
2021-02-09,RU,ru2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,29660.0,0.0
2021-02-10,RU,ru2105,150.0,150.0,6.02,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,60.0,60.0,29590.0,0.30723030723030725
2021-02-18,RU,ru2105,-100.0,-100.0,12.04,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,60.0,90.0,30.0,30750.0,0.3228753228753229
2021-02-19,RU,ru2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,30570.0,0.0
2021-02-22,RU,ru2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,30850.0,0.0
2021-02-23,RU,ru2105,100.0,100.0,6.02,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,150.0,150.0,150.0,32020.0,0.3362103362103362
2021-02-24,RU,ru2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,32040.0,0.0
2021-02-25,RU,ru2105,100.0,100.0,6.02,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,90.0,90.0,90.0,34030.0,0.3573153573153573
2021-02-26,RU,ru2105,-200.0,-200.0,6.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,90.0,90.0,90.0,33930.0,0.35626535626535627
2021-02-01,BU,bu2106,-706.2400000000001,-706.2400000000001,132.48,0.0,0.3333333333333333,1.0,2.0,1.0,0.0,0.0,2.0,1330.0,2070.0,210.0,43872.0,0.458976458976459
2021-02-02,BU,bu2106,-1324.8,-1324.8,89.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,255.0,300.0,210.0,44832.0,0.47073647073647074
2021-02-03,BU,bu2106,-822.56,-822.56,45.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,90.0,90.0,90.0,44928.0,0.47174447174447176
2021-02-04,BU,bu2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44928.0,0.0
2021-02-05,BU,bu2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45216.0,0.0
2021-02-08,BU,bu2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45664.0,0.0
2021-02-09,BU,bu2106,-823.52,-823.52,47.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,750.0,750.0,750.0,47296.0,0.4966084966084966
2021-02-10,BU,bu2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,46784.0,0.0
2021-02-18,BU,bu2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,46496.0,0.0
2021-02-19,BU,bu2106,-182.1400000000001,-182.1400000000001,84.28,0.0,0.5,2.0,0.0,1.0,1.0,0.0,0.0,660.0,750.0,570.0,42840.0,0.44982044982044983
2021-02-22,BU,bu2106,-721.21,-721.21,42.419999999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1920.0,1920.0,1920.0,42028.0,0.4395304395304395
2021-02-23,BU,bu2106,-1443.82,-1443.82,87.64,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,240.0,270.0,210.0,44156.0,0.4636384636384636
2021-02-24,BU,bu2106,537.88,537.88,44.239999999999995,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,960.0,960.0,960.0,44100.0,0.46305046305046305
2021-02-25,BU,bu2106,-8025.919999999999,-8025.919999999999,91.83999999999999,0.0,0.5,2.0,0.0,1.0,1.0,0.0,0.0,15750.0,22920.0,8580.0,46480.0,0.48804048804048805
2021-02-26,BU,bu2106,1074.08,1074.08,91.83999999999999,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1155.0,2100.0,210.0,45836.0,0.4795144795144795
2021-02-01,B,b2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42720.0,0.0
2021-02-02,B,b2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42470.0,0.0
2021-02-03,B,b2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,41720.0,0.0
2021-02-04,B,b2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,40540.0,0.0
2021-02-05,B,b2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,41050.0,0.0
2021-02-08,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,40920.0,0.0
2021-02-09,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,41070.0,0.0
2021-02-10,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,41610.0,0.0
2021-02-18,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,41600.0,0.0
2021-02-19,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42310.0,0.0
2021-02-22,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42660.0,0.0
2021-02-23,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,43800.0,0.0
2021-02-24,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,43930.0,0.0
2021-02-25,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44220.0,0.0
2021-02-26,B,b2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44580.0,0.0
2021-02-01,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,43520.0,0.0
2021-02-02,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44048.0,0.0
2021-02-03,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44208.0,0.0
2021-02-04,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44160.0,0.0
2021-02-05,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44416.0,0.0
2021-02-08,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44720.0,0.0
2021-02-09,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44608.0,0.0
2021-02-10,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44240.0,0.0
2021-02-18,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44368.0,0.0
2021-02-19,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44864.0,0.0
2021-02-22,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45040.0,0.0
2021-02-23,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44992.0,0.0
2021-02-24,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44496.0,0.0
2021-02-25,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44640.0,0.0
2021-02-26,C,c2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45088.0,0.0
2021-02-01,SR,SR105,120.0,120.0,48.16,0.0,0.5,2.0,0.0,1.0,1.0,0.0,0.0,1005.0,1320.0,690.0,42000.0,0.441000441000441
2021-02-02,SR,SR105,-760.0,-760.0,48.16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,675.0,1080.0,270.0,42288.0,0.444024444024444
2021-02-03,SR,SR105,280.0,280.0,24.08,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,270.0,270.0,270.0,42608.0,0.4473844473844474
2021-02-04,SR,SR105,280.0,280.0,24.08,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,510.0,510.0,510.0,42536.0,0.44662844662844664
2021-02-05,SR,SR105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42456.0,0.0
2021-02-08,SR,SR105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42592.0,0.0
2021-02-09,SR,SR105,1380.0,1380.0,72.24,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,240.0,360.0,180.0,42648.0,0.4452004452004452
2021-02-10,SR,SR105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42136.0,0.0
2021-02-18,SR,SR105,-320.0,-320.0,24.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,60.0,60.0,42552.0,0.4467964467964468
2021-02-19,SR,SR105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,42704.0,0.0
2021-02-22,SR,SR105,-480.0,-480.0,24.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,150.0,150.0,150.0,43552.0,0.4572964572964573
2021-02-23,SR,SR105,20.0,20.0,96.32,0.0,0.5,3.0,1.0,1.0,2.0,1.0,0.0,157.5,390.0,60.0,43856.0,0.4604884604884605
2021-02-24,SR,SR105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,43752.0,0.0
2021-02-25,SR,SR105,520.0,520.0,48.16,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,300.0,360.0,240.0,44136.0,0.46342846342846344
2021-02-26,SR,SR105,100.0,100.0,72.24,0.0,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,0.0,170.0,270.0,60.0,44008.0,0.45805245805245803
2021-02-01,CF,CF105,100.0,100.0,17.24,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,180.0,180.0,180.0,45060.0,0.47313047313047313
2021-02-02,CF,CF105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,44895.0,0.0
2021-02-03,CF,CF105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45030.0,0.0
2021-02-04,CF,CF105,250.0,250.0,17.24,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,180.0,180.0,180.0,45750.0,0.4803754803754804
2021-02-05,CF,CF105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45405.0,0.0
2021-02-08,CF,CF105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,46470.0,0.0
2021-02-09,CF,CF105,-68.62,0.0,8.62,31040.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,899.0,899.0,899.0,46560.0,0.4888804888804889
2021-02-10,CF,CF105,-250.0,-250.0,17.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,240.0,240.0,240.0,47055.0,0.4940779940779941
2021-02-18,CF,CF105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,47055.0,0.0
2021-02-19,CF,CF105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,24007.5,0.0
2021-02-22,CF,CF105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,24090.0,0.0
2021-02-23,CF,CF105,-450.0,-450.0,34.48,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,112.5,270.0,30.0,24787.5,0.2602690102690103
2021-02-24,CF,CF105,-125.0,-125.0,8.62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,30.0,24607.5,0.25656775656775654
2021-02-25,CF,CF105,75.0,75.0,8.62,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,90.0,90.0,90.0,24772.5,0.2601115101115101
2021-02-26,CF,CF105,-50.0,-50.0,17.24,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,105.0,180.0,30.0,25027.5,0.2559377559377559
2021-02-01,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,43956.0,0.0
2021-02-02,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45056.0,0.0
2021-02-03,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45606.0,0.0
2021-02-04,TA,TA105,-440.0,-440.0,66.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,180.0,180.0,180.0,45606.0,0.4763224763224763
2021-02-05,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45430.0,0.0
2021-02-08,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45474.0,0.0
2021-02-09,TA,TA105,-440.0,-440.0,66.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,300.0,300.0,300.0,46002.0,0.4811734811734812
2021-02-10,TA,TA105,770.0,770.0,66.22,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,540.0,540.0,540.0,45738.0,0.4784014784014784
2021-02-18,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45386.0,0.0
2021-02-19,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,47234.0,0.0
2021-02-22,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,47410.0,0.0
2021-02-23,TA,TA105,300.0,300.0,60.199999999999996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,150.0,150.0,150.0,44680.0,0.46914046914046914
2021-02-24,TA,TA105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,45360.0,0.0
2021-02-26,TA,TA105,855.0,855.0,108.35999999999999,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,75.0,120.0,30.0,44964.0,0.4721224721224721
