,basis_ic_mean,basis_if_mean,basis_ic_pct_annual,basis_if_pct_annual,index_return_ic,index_return_if,icf_index_return_diff_win,icf_basis_annual_diff,icf_corr_win
basis_ic_mean,1.0,0.9272068738504209,0.9875710373093152,0.9370360056504041,0.0004292115408715283,0.0031781617420940204,-0.0783146292474997,0.7930780875414158,-0.017153490246717536
basis_if_mean,0.9272068738504209,1.0,0.9073629707986498,0.9779827766722554,0.006805899685867456,0.0016826148049282309,0.061735959669807536,0.5452818041814518,-0.0876765672000688
basis_ic_pct_annual,0.9875710373093152,0.9073629707986498,1.0,0.9334524566642513,0.011901032658819253,0.012984345375639332,-0.1339001136369682,0.8271498443342468,-0.042364164292959174
basis_if_pct_annual,0.9370360056504041,0.9779827766722554,0.9334524566642513,1.0,0.014636485874040529,0.013829137499541823,0.06466189071131749,0.570521669683748,-0.17719386374913595
index_return_ic,0.0004292115408715283,0.006805899685867456,0.011901032658819253,0.014636485874040529,1.0,0.8488682332948922,0.020357925573888408,0.004317457853960146,0.014622630330723311
index_return_if,0.0031781617420940204,0.0016826148049282309,0.012984345375639332,0.013829137499541823,0.8488682332948922,1.0,-0.01812929808986614,0.008062694378353658,0.013491553170228696
icf_index_return_diff_win,-0.0783146292474997,0.061735959669807536,-0.1339001136369682,0.06466189071131749,0.020357925573888408,-0.01812929808986614,1.0,-0.40788442132530217,-0.49218359402981365
icf_basis_annual_diff,0.7930780875414158,0.5452818041814518,0.8271498443342468,0.570521669683748,0.004317457853960146,0.008062694378353658,-0.40788442132530217,1.0,0.18061473807546852
icf_corr_win,-0.017153490246717536,-0.0876765672000688,-0.042364164292959174,-0.17719386374913595,0.014622630330723311,0.013491553170228696,-0.49218359402981365,0.18061473807546852,1.0
